"CODICE_REGIONE","CODICE_PROVINCIA","SIGLA_AUTOMOBILISTICA","ID_COMUNE","CODICE_COMUNE","LABEL_COMUNE_IT","LABEL_COMUNE_DE","DATA_INIZIO_VALIDITA","DATA_FINE_VALIDITA"
"18","078","CS","078061-(1948-01-01)","078061","GUARDIA PIEMONTESE","","01-01-1948","31-12-9999"
"00","092","CA","092048-(1945-04-21)","092048","GONNESA","","21-04-1945","01-01-1948"
"00","092","CA","092048-(1945-04-21)","092048","GONNESA","","21-04-1945","01-01-1948"
"12","057","RI","057072-(1948-01-01)","057072","VACONE","","01-01-1948","31-12-9999"
"00","057","RI","057025-(1946-03-08)","057025","CONTIGLIANO","","08-03-1946","01-01-1948"
"12","057","RI","057025-(1948-01-01)","057025","CONTIGLIANO","","01-01-1948","31-12-9999"
"00","092","CA","092147-(1946-03-08)","092147","TURRI","","08-03-1946","01-01-1948"
"20","092","CA","092147-(1948-01-01)","092147","TURRI","","01-01-1948","20-08-1974"
"20","092","CA","092087-(1974-08-20)","092087","TURRI","","20-08-1974","01-01-2006"
"20","106","VS","106023-(2006-01-01)","106023","TURRI","","01-01-2006","28-04-2016"
"20","111","SU","111092-(2016-04-28)","111092","TURRI","","28-04-2016","31-12-9999"
"00","091","NU","091027-(1946-03-08)","091027","GALTELLÌ","","08-03-1946","01-01-1948"
"20","091","NU","091027-(1948-01-01)","091027","GALTELLÌ","","01-01-1948","31-12-9999"
"00","091","NU","091033-(1946-03-08)","091033","IRGOLI","","08-03-1946","01-01-1948"
"20","091","NU","091033-(1948-01-01)","091033","IRGOLI","","01-01-1948","31-12-9999"
"00","091","NU","091040-(1946-03-08)","091040","LOCULI","","08-03-1946","01-01-1948"
"20","091","NU","091040-(1948-01-01)","091040","LOCULI","","01-01-1948","31-12-9999"
"00","091","NU","091059-(1946-03-08)","091059","ONIFAI","","08-03-1946","01-01-1948"
"20","091","NU","091059-(1948-01-01)","091059","ONIFAI","","01-01-1948","31-12-9999"
"00","080","RC","080021-(1946-03-09)","080021","CARAFFA DEL BIANCO","","09-03-1946","01-01-1948"
"18","080","RC","080021-(1948-01-01)","080021","CARAFFA DEL BIANCO","","01-01-1948","29-12-2016"
"18","280","RC","080021-(2016-12-29)","080021","CARAFFA DEL BIANCO","","29-12-2016","31-12-9999"
"00","080","RC","080024-(1946-03-09)","080024","CASIGNANA","","09-03-1946","01-01-1948"
"18","080","RC","080024-(1948-01-01)","080024","CASIGNANA","","01-01-1948","29-12-2016"
"18","280","RC","080024-(2016-12-29)","080024","CASIGNANA","","29-12-2016","31-12-9999"
"00","080","RC","080070-(1946-03-09)","080070","SAMO","","09-03-1946","01-01-1948"
"18","080","RC","080070-(1948-01-01)","080070","SAMO","","01-01-1948","29-12-2016"
"18","280","RC","080070-(2016-12-29)","080070","SAMO","","29-12-2016","31-12-9999"
"00","080","RC","080079-(1946-03-09)","080079","SANT'AGATA DEL BIANCO","","09-03-1946","01-01-1948"
"18","080","RC","080079-(1948-01-01)","080079","SANT'AGATA DEL BIANCO","","01-01-1948","29-12-2016"
"18","280","RC","080079-(2016-12-29)","080079","SANT'AGATA DEL BIANCO","","29-12-2016","31-12-9999"
"00","092","CA","092158-(1946-03-09)","092158","VILLANOVAFORRU","","09-03-1946","01-01-1948"
"20","092","CA","092158-(1948-01-01)","092158","VILLANOVAFORRU","","01-01-1948","20-08-1974"
"20","092","CA","092095-(1974-08-20)","092095","VILLANOVAFORRU","","20-08-1974","01-01-2006"
"20","106","VS","106027-(2006-01-01)","106027","VILLANOVAFORRU","","01-01-2006","28-04-2016"
"20","111","SU","111100-(2016-04-28)","111100","VILLANOVAFORRU","","28-04-2016","31-12-9999"
"00","007","AO","007004-(1946-03-10)","007004","ARNAZ","","10-03-1946","01-01-1948"
"02","007","AO","007004-(1948-01-01)","007004","ARNAZ","","01-01-1948","02-01-1977"
"02","007","AO","007004-(1977-01-02)","007004","ARNAD","","02-01-1977","31-12-9999"
"00","007","AO","007006-(1946-03-10)","007006","AVISE","","10-03-1946","01-01-1948"
"02","007","AO","007006-(1948-01-01)","007006","AVISE","","01-01-1948","31-12-9999"
"00","007","AO","007011-(1946-03-10)","007011","BRISSOGNE","","10-03-1946","01-01-1948"
"02","007","AO","007011-(1948-01-01)","007011","BRISSOGNE","","01-01-1948","31-12-9999"
"00","007","AO","007028-(1946-03-10)","007028","FONTAINEMORE","","10-03-1946","01-01-1948"
"02","007","AO","007028-(1948-01-01)","007028","FONTAINEMORE","","01-01-1948","31-12-9999"
"00","007","AO","007034-(1946-03-10)","007034","HÔNE","","10-03-1946","01-01-1948"
"02","007","AO","007034-(1948-01-01)","007034","HÔNE","","01-01-1948","31-12-9999"
"00","007","AO","007035-(1946-03-10)","007035","INTROD","","10-03-1946","01-01-1948"
"00","007","AO","007035-(1946-03-10)","007035","INTROD","","10-03-1946","01-01-1948"
"02","007","AO","007035-(1948-01-01)","007035","INTROD","","01-01-1948","31-12-9999"
"00","007","AO","007048-(1946-03-10)","007048","PERLOZ","","10-03-1946","01-01-1948"
"02","007","AO","007048-(1948-01-01)","007048","PERLOZ","","01-01-1948","31-12-9999"
"00","007","AO","007051-(1946-03-10)","007051","PONTEY","","10-03-1946","01-01-1948"
"02","007","AO","007051-(1948-01-01)","007051","PONTEY","","01-01-1948","31-12-9999"
"00","007","AO","007055-(1946-03-10)","007055","RHÊMES NOTRE DAME","","10-03-1946","01-01-1948"
"02","007","AO","007055-(1948-01-01)","007055","RHÊMES NOTRE DAME","","01-01-1948","02-01-1977"
"02","007","AO","007055-(1977-01-02)","007055","RHÊMES-NOTRE-DAME","","02-01-1977","31-12-9999"
"00","007","AO","007056-(1946-03-10)","007056","RHÊMES SAINT GEORGES","","10-03-1946","01-01-1948"
"02","007","AO","007056-(1948-01-01)","007056","RHÊMES SAINT GEORGES","","01-01-1948","02-01-1977"
"02","007","AO","007056-(1977-01-02)","007056","RHÊMES-SAINT-GEORGES","","02-01-1977","31-12-9999"
"00","007","AO","007060-(1946-03-10)","007060","SAINT MARCEL","","10-03-1946","01-01-1948"
"02","007","AO","007060-(1948-01-01)","007060","SAINT MARCEL","","01-01-1948","02-01-1977"
"02","007","AO","007060-(1977-01-02)","007060","SAINT-MARCEL","","02-01-1977","31-12-9999"
"00","007","AO","007061-(1946-03-10)","007061","SAINT NICOLAS","","10-03-1946","01-01-1948"
"02","007","AO","007061-(1948-01-01)","007061","SAINT NICOLAS","","01-01-1948","02-01-1977"
"02","007","AO","007061-(1977-01-02)","007061","SAINT-NICOLAS","","02-01-1977","31-12-9999"
"00","007","AO","007063-(1946-03-10)","007063","SAINT PIERRE","","10-03-1946","01-01-1948"
"02","007","AO","007063-(1948-01-01)","007063","SAINT PIERRE","","01-01-1948","02-01-1977"
"02","007","AO","007063-(1977-01-02)","007063","SAINT-PIERRE","","02-01-1977","31-12-9999"
"00","070","CB","070107-(1946-03-25)","070107","SAN GIACOMO DEGLI SCHIAVONI","","25-03-1946","01-01-1948"
"13","070","CB","070107-(1948-01-01)","070107","SAN GIACOMO DEGLI SCHIAVONI","","01-01-1948","19-01-1964"
"14","070","CB","070107-(1964-01-19)","070107","SAN GIACOMO DEGLI SCHIAVONI","","19-01-1964","03-03-1970"
"14","070","CB","070065-(1970-03-03)","070065","SAN GIACOMO DEGLI SCHIAVONI","","03-03-1970","31-12-9999"
"00","007","AO","007804-(1929-05-28)","007804","VALDIGNA D'AOSTA","","28-05-1929","05-06-1935"
"00","007","AO","007804-(1935-06-05)","007804","VALDIGNA D'AOSTA","","05-06-1935","05-06-1935"
"00","007","AO","007804-(1935-06-05)","007804","VALDIGNA D'AOSTA","","05-06-1935","05-06-1935"
"00","018","PV","018142-(1929-05-28)","018142","SANTA MARGHERITA DI STAFFORA","","28-05-1929","01-01-1948"
"00","018","PV","018142-(1929-05-28)","018142","SANTA MARGHERITA DI STAFFORA","","28-05-1929","01-01-1948"
"00","018","PV","018142-(1929-05-28)","018142","SANTA MARGHERITA DI STAFFORA","","28-05-1929","01-01-1948"
"15","061","CE","061019-(1948-01-01)","061019","CASAL DI PRINCIPE","","01-01-1948","31-12-9999"
"00","061","CE","061074-(1946-03-25)","061074","SAN CIPRIANO D'AVERSA","","25-03-1946","01-01-1948"
"15","061","CE","061074-(1948-01-01)","061074","SAN CIPRIANO D'AVERSA","","01-01-1948","14-03-1973"
"15","061","CE","061074-(1973-03-14)","061074","SAN CIPRIANO D'AVERSA","","14-03-1973","31-12-9999"
"00","084","AG","084008-(1946-03-25)","084008","CAMASTRA","","25-03-1946","01-01-1948"
"19","084","AG","084008-(1948-01-01)","084008","CAMASTRA","","01-01-1948","09-03-1986"
"19","084","AG","084008-(1986-03-09)","084008","CAMASTRA","","09-03-1986","06-06-2016"
"19","084","AG","084008-(1986-03-09)","084008","CAMASTRA","","09-03-1986","06-06-2016"
"19","084","AG","084008-(2016-06-06)","084008","CAMASTRA","","06-06-2016","31-12-9999"
"00","092","CA","092018-(1946-03-25)","092018","BAULADU","","25-03-1946","01-01-1948"
"20","092","CA","092018-(1948-01-01)","092018","BAULADU","","01-01-1948","20-08-1974"
"20","095","OR","095013-(1974-08-20)","095013","BAULADU","","20-08-1974","31-12-9999"
"00","092","CA","092052-(1946-03-25)","092052","GUAMAGGIORE","","25-03-1946","01-01-1948"
"20","092","CA","092052-(1948-01-01)","092052","GUAMAGGIORE","","01-01-1948","20-08-1974"
"20","092","CA","092030-(1974-08-20)","092030","GUAMAGGIORE","","20-08-1974","28-04-2016"
"20","111","SU","111032-(2016-04-28)","111032","GUAMAGGIORE","","28-04-2016","31-12-9999"
"00","091","NU","091031-(1946-03-25)","091031","GIRASOLE","","25-03-1946","01-01-1948"
"20","091","NU","091031-(1948-01-01)","091031","GIRASOLE","","01-01-1948","01-01-2006"
"20","105","OG","105007-(2006-01-01)","105007","GIRASOLE","","01-01-2006","28-04-2016"
"20","091","NU","091031-(2016-04-28)","091031","GIRASOLE","","28-04-2016","31-12-9999"
"00","091","NU","091042-(1946-03-25)","091042","LOTZORAI","","25-03-1946","01-01-1948"
"20","091","NU","091042-(1948-01-01)","091042","LOTZORAI","","01-01-1948","01-01-2006"
"20","105","OG","105012-(2006-01-01)","105012","LOTZORAI","","01-01-2006","28-04-2016"
"20","091","NU","091042-(2016-04-28)","091042","LOTZORAI","","28-04-2016","31-12-9999"
"00","070","CB","070122-(1946-04-02)","070122","SCAPOLI","","02-04-1946","01-01-1948"
"13","070","CB","070122-(1948-01-01)","070122","SCAPOLI","","01-01-1948","19-01-1964"
"14","070","CB","070122-(1964-01-19)","070122","SCAPOLI","","19-01-1964","03-03-1970"
"14","094","IS","094048-(1970-03-03)","094048","SCAPOLI","","03-03-1970","31-12-9999"
"00","065","SA","065024-(1946-04-02)","065024","CANNALONGA","","02-04-1946","01-01-1948"
"15","065","SA","065024-(1948-01-01)","065024","CANNALONGA","","01-01-1948","31-12-9999"
"00","065","SA","065080-(1946-04-02)","065080","NOVI VELIA","","02-04-1946","01-01-1948"
"15","065","SA","065080-(1948-01-01)","065080","NOVI VELIA","","01-01-1948","31-12-9999"
"00","063","NA","063004-(1946-04-02)","063004","ANACAPRI","","02-04-1946","01-01-1948"
"15","063","NA","063004-(1948-01-01)","063004","ANACAPRI","","01-01-1948","01-01-2015"
"15","263","NA","063004-(2015-01-01)","063004","ANACAPRI","","01-01-2015","31-12-9999"
"00","092","CA","092059-(1946-04-02)","092059","MARACALAGONIS","","02-04-1946","01-01-1948"
"20","092","CA","092059-(1948-01-01)","092059","MARACALAGONIS","","01-01-1948","20-08-1974"
"20","092","CA","092037-(1974-08-20)","092037","MARACALAGONIS","","20-08-1974","28-04-2016"
"20","292","CA","092037-(2016-04-28)","092037","MARACALAGONIS","","28-04-2016","31-12-9999"
"00","092","CA","092125-(1946-04-02)","092125","SETTIMO SAN PIETRO","","02-04-1946","01-01-1948"
"20","092","CA","092125-(1948-01-01)","092125","SETTIMO SAN PIETRO","","01-01-1948","20-08-1974"
"20","092","CA","092075-(1974-08-20)","092075","SETTIMO SAN PIETRO","","20-08-1974","28-04-2016"
"20","292","CA","092075-(2016-04-28)","092075","SETTIMO SAN PIETRO","","28-04-2016","31-12-9999"
"00","070","CB","070061-(1946-04-09)","070061","MACCHIA VALFORTORE","","09-04-1946","01-01-1948"
"13","070","CB","070061-(1948-01-01)","070061","MACCHIA VALFORTORE","","01-01-1948","19-01-1964"
"14","070","CB","070061-(1964-01-19)","070061","MACCHIA VALFORTORE","","19-01-1964","03-03-1970"
"14","070","CB","070035-(1970-03-03)","070035","MACCHIA VALFORTORE","","03-03-1970","31-12-9999"
"00","092","CA","092079-(1946-04-13)","092079","OLLASTRA SIMAXIS","","13-04-1946","01-01-1948"
"20","092","CA","092079-(1948-01-01)","092079","OLLASTRA SIMAXIS","","01-01-1948","20-08-1974"
"20","095","OR","095037-(1974-08-20)","095037","OLLASTRA SIMAXIS","","20-08-1974","10-07-1991"
"20","095","OR","095037-(1991-07-10)","095037","OLLASTRA","","10-07-1991","31-12-9999"
"00","041","PU","041063-(1946-04-17)","041063","TALAMELLO","","17-04-1946","01-01-1948"
"11","041","PU","041063-(1948-01-01)","041063","TALAMELLO","","01-01-1948","15-08-2009"
"08","099","RN","099027-(2009-08-15)","099027","TALAMELLO","","15-08-2009","31-12-9999"
"00","070","CB","070036-(1946-04-24)","070036","COLLE D'ANCHISE","","24-04-1946","01-01-1948"
"13","070","CB","070036-(1948-01-01)","070036","COLLE D'ANCHISE","","01-01-1948","19-01-1964"
"14","070","CB","070036-(1964-01-19)","070036","COLLE D'ANCHISE","","19-01-1964","03-03-1970"
"14","070","CB","070020-(1970-03-03)","070020","COLLE D'ANCHISE","","03-03-1970","31-12-9999"
"00","063","NA","063046-(1946-04-24)","063046","META","","24-04-1946","01-01-1948"
"15","063","NA","063046-(1948-01-01)","063046","META","","01-01-1948","01-01-2015"
"15","263","NA","063046-(2015-01-01)","063046","META","","01-01-2015","31-12-9999"
"00","063","NA","063053-(1946-04-24)","063053","PIANO DI SORRENTO","","24-04-1946","01-01-1948"
"17","076","PZ","076023-(1948-01-01)","076023","CASTELLUCCIO SUPERIORE","","01-01-1948","31-12-9999"
"15","263","NA","063053-(2015-01-01)","063053","PIANO DI SORRENTO","","01-01-2015","31-12-9999"
"00","063","NA","063071-(1946-04-24)","063071","SANT'AGNELLO","","24-04-1946","01-01-1948"
"15","063","NA","063071-(1948-01-01)","063071","SANT'AGNELLO","","01-01-1948","01-01-2015"
"15","263","NA","063071-(2015-01-01)","063071","SANT'AGNELLO","","01-01-2015","31-12-9999"
"00","083","ME","083003-(1946-04-24)","083003","ALÌ MARINA","","24-04-1946","01-01-1948"
"19","083","ME","083003-(1948-01-01)","083003","ALÌ MARINA","","01-01-1948","15-08-1954"
"19","083","ME","083003-(1954-08-15)","083003","ALÌ TERME","","15-08-1954","06-06-2016"
"19","283","ME","083003-(2016-06-06)","083003","ALÌ TERME","","06-06-2016","31-12-9999"
"00","004","CN","004183-(1946-04-26)","004183","ROASCHIA","","26-04-1946","01-01-1948"
"01","004","CN","004183-(1948-01-01)","004183","ROASCHIA","","01-01-1948","31-12-9999"
"00","004","CN","004170-(1946-04-26)","004170","POCAPAGLIA","","26-04-1946","01-01-1948"
"01","004","CN","004170-(1948-01-01)","004170","POCAPAGLIA","","01-01-1948","31-12-9999"
"00","004","CN","004038-(1946-04-26)","004038","CANOSIO","","26-04-1946","01-01-1948"
"01","004","CN","004038-(1948-01-01)","004038","CANOSIO","","01-01-1948","31-12-9999"
"00","058","RM","058089-(1946-04-26)","058089","ROCCA SANTO STEFANO","","26-04-1946","01-01-1948"
"12","058","RM","058089-(1948-01-01)","058089","ROCCA SANTO STEFANO","","01-01-1948","01-01-2015"
"12","258","RM","058089-(2015-01-01)","058089","ROCCA SANTO STEFANO","","01-01-2015","31-12-9999"
"00","070","CB","070002-(1946-04-26)","070002","ACQUAVIVA D'ISERNIA","","26-04-1946","01-01-1948"
"13","070","CB","070002-(1948-01-01)","070002","ACQUAVIVA D'ISERNIA","","01-01-1948","19-01-1964"
"14","070","CB","070002-(1964-01-19)","070002","ACQUAVIVA D'ISERNIA","","19-01-1964","03-03-1970"
"14","094","IS","094001-(1970-03-03)","094001","ACQUAVIVA D'ISERNIA","","03-03-1970","31-12-9999"
"00","061","CE","061047-(1946-04-26)","061047","MACERATA CAMPANIA","","26-04-1946","01-01-1948"
"15","061","CE","061047-(1948-01-01)","061047","MACERATA CAMPANIA","","01-01-1948","31-12-9999"
"00","061","CE","061062-(1946-04-26)","061062","PORTICO DI CASERTA","","26-04-1946","01-01-1948"
"15","061","CE","061062-(1948-01-01)","061062","PORTICO DI CASERTA","","01-01-1948","31-12-9999"
"00","065","SA","065036-(1946-04-26)","065036","CASTIGLIONE DEL GENOVESI","","26-04-1946","01-01-1948"
"15","065","SA","065036-(1948-01-01)","065036","CASTIGLIONE DEL GENOVESI","","01-01-1948","31-12-9999"
"00","065","SA","065138-(1946-04-26)","065138","SCALA","","26-04-1946","01-01-1948"
"00","065","SA","065138-(1946-04-26)","065138","SCALA","","26-04-1946","01-01-1948"
"15","065","SA","065138-(1948-01-01)","065138","SCALA","","01-01-1948","31-12-9999"
"00","065","SA","065130-(1946-04-26)","065130","SANT'EGIDIO DEL MONTE ALBINO","","26-04-1946","01-01-1948"
"15","065","SA","065130-(1948-01-01)","065130","SANT'EGIDIO DEL MONTE ALBINO","","01-01-1948","31-12-9999"
"00","061","CE","061053-(1946-04-26)","061053","ORTA DI ATELLA","","26-04-1946","01-01-1948"
"15","061","CE","061053-(1948-01-01)","061053","ORTA DI ATELLA","","01-01-1948","31-12-9999"
"00","061","CE","061087-(1946-04-26)","061087","SANT'ARPINO","","26-04-1946","01-01-1948"
"15","061","CE","061087-(1948-01-01)","061087","SANT'ARPINO","","01-01-1948","31-12-9999"
"00","061","CE","061090-(1946-04-26)","061090","SUCCIVO","","26-04-1946","01-01-1948"
"15","061","CE","061090-(1948-01-01)","061090","SUCCIVO","","01-01-1948","31-12-9999"
"00","080","RC","080094-(1946-04-26)","080094","TERRANOVA SAPPO MINULIO","","26-04-1946","01-01-1948"
"18","080","RC","080094-(1948-01-01)","080094","TERRANOVA SAPPO MINULIO","","01-01-1948","29-12-2016"
"18","280","RC","080094-(2016-12-29)","080094","TERRANOVA SAPPO MINULIO","","29-12-2016","31-12-9999"
"00","061","CE","061007-(1946-04-27)","061007","BELLONA","","27-04-1946","01-01-1948"
"15","061","CE","061007-(1948-01-01)","061007","BELLONA","","01-01-1948","31-12-9999"
"00","061","CE","061100-(1946-04-27)","061100","VITULAZIO","","27-04-1946","01-01-1948"
"15","061","CE","061100-(1948-01-01)","061100","VITULAZIO","","01-01-1948","31-12-9999"
"00","091","NU","091050-(1946-04-27)","091050","NORAGUGUME","","27-04-1946","01-01-1948"
"20","091","NU","091050-(1948-01-01)","091050","NORAGUGUME","","01-01-1948","31-12-9999"
"00","007","AO","007017-(1946-05-15)","007017","CHAMPDEPRAZ","","15-05-1946","01-01-1948"
"02","007","AO","007017-(1948-01-01)","007017","CHAMPDEPRAZ","","01-01-1948","31-12-9999"
"00","007","AO","007019-(1946-05-15)","007019","CHARVENSOD","","15-05-1946","01-01-1948"
"02","007","AO","007019-(1948-01-01)","007019","CHARVENSOD","","01-01-1948","31-12-9999"
"00","007","AO","007025-(1946-05-15)","007025","EMARESE","","15-05-1946","01-01-1948"
"02","007","AO","007025-(1948-01-01)","007025","EMARESE","","01-01-1948","02-01-1977"
"02","007","AO","007025-(1977-01-02)","007025","EMARÈSE","","02-01-1977","31-12-9999"
"00","007","AO","007027-(1946-05-15)","007027","FENIS","","15-05-1946","01-01-1948"
"02","007","AO","007027-(1948-01-01)","007027","FENIS","","01-01-1948","02-01-1977"
"02","007","AO","007027-(1977-01-02)","007027","FÉNIS","","02-01-1977","31-12-9999"
"00","007","AO","007030-(1946-05-15)","007030","GIGNOD","","15-05-1946","01-01-1948"
"02","007","AO","007030-(1948-01-01)","007030","GIGNOD","","01-01-1948","31-12-9999"
"00","007","AO","007031-(1946-05-15)","007031","GRESSAN","","15-05-1946","01-01-1948"
"02","007","AO","007031-(1948-01-01)","007031","GRESSAN","","01-01-1948","14-01-2020"
"02","007","AO","007031-(2020-01-14)","007031","GRESSAN","","14-01-2020","31-12-9999"
"00","007","AO","007032-(1946-05-15)","007032","GRESSONEY LA TRINITÉ","","15-05-1946","01-01-1948"
"02","007","AO","007032-(1948-01-01)","007032","GRESSONEY LA TRINITÉ","","01-01-1948","02-01-1977"
"02","007","AO","007032-(1977-01-02)","007032","GRESSONEY-LA-TRINITÉ","","02-01-1977","31-12-9999"
"00","007","AO","007033-(1946-05-15)","007033","GRESSONEY SAINT JEAN","","15-05-1946","01-01-1948"
"02","007","AO","007033-(1948-01-01)","007033","GRESSONEY SAINT JEAN","","01-01-1948","02-01-1977"
"20","092","CA","092048-(1948-01-01)","092048","GONNESA","","01-01-1948","20-08-1974"
"02","007","AO","007038-(1948-01-01)","007038","JOVENÇAN","","01-01-1948","31-12-9999"
"00","007","AO","007049-(1946-05-15)","007049","POLLEIN","","15-05-1946","01-01-1948"
"02","007","AO","007049-(1948-01-01)","007049","POLLEIN","","01-01-1948","31-12-9999"
"00","007","AO","007057-(1946-05-15)","007057","ROISAN","","15-05-1946","01-01-1948"
